dataset_id	method_id	dataset_loader	dataset_group	method_group	metric_id	value
10x_5k_pbmc_protein_v3_JE	baseline_mnn	10x	JE	baseline	graph_conn	0.9281733066020428
10x_5k_pbmc_protein_v3_JE	baseline_pca	10x	JE	baseline	graph_conn	0.8156655457453241
10x_5k_pbmc_protein_v3_JE	baseline_umap	10x	JE	baseline	graph_conn	0.3396036782768389
10x_5k_pbmc_protein_v3_JE	dummy_random	10x	JE	dummy	graph_conn	0.6278763688132691
10x_5k_pbmc_protein_v3_JE	dummy_solution	10x	JE	dummy	graph_conn	0.801356629393076
10x_5k_pbmc_protein_v3_JE	dummy_zeros	10x	JE	dummy	graph_conn	0.7782610907610907
10x_5k_pbmc_protein_v3_nextgem_JE	baseline_lmds	10x	JE	baseline	graph_conn	0.6351880328129238
10x_5k_pbmc_protein_v3_nextgem_JE	baseline_mnn	10x	JE	baseline	graph_conn	0.9848210855368463
10x_5k_pbmc_protein_v3_nextgem_JE	baseline_pca	10x	JE	baseline	graph_conn	0.8316151993245563
10x_5k_pbmc_protein_v3_nextgem_JE	baseline_umap	10x	JE	baseline	graph_conn	0.45021003931675785
10x_5k_pbmc_protein_v3_nextgem_JE	dummy_random	10x	JE	dummy	graph_conn	0.5390198548121181
10x_5k_pbmc_protein_v3_nextgem_JE	dummy_solution	10x	JE	dummy	graph_conn	0.31496702185242814
10x_5k_pbmc_protein_v3_nextgem_JE	dummy_zeros	10x	JE	dummy	graph_conn	0.7784005279150911
10x_e18_mouse_brain_fresh_5k_JE	baseline_lmds	10x	JE	baseline	graph_conn	0.6192667434468735
10x_e18_mouse_brain_fresh_5k_JE	baseline_mnn	10x	JE	baseline	graph_conn	0.8834012212903051
10x_e18_mouse_brain_fresh_5k_JE	baseline_pca	10x	JE	baseline	graph_conn	0
10x_e18_mouse_brain_fresh_5k_JE	baseline_umap	10x	JE	baseline	graph_conn	0
10x_e18_mouse_brain_fresh_5k_JE	dummy_random	10x	JE	dummy	graph_conn	0.6144030886015199
10x_e18_mouse_brain_fresh_5k_JE	dummy_solution	10x	JE	dummy	graph_conn	0.9146018244217741
10x_e18_mouse_brain_fresh_5k_JE	dummy_zeros	10x	JE	dummy	graph_conn	0.6693907573543804
10x_human_brain_3k_JE	baseline_lmds	10x	JE	baseline	graph_conn	0.6999245288203805
10x_human_brain_3k_JE	baseline_mnn	10x	JE	baseline	graph_conn	0.9311743886479107
10x_human_brain_3k_JE	baseline_pca	10x	JE	baseline	graph_conn	0
10x_human_brain_3k_JE	baseline_umap	10x	JE	baseline	graph_conn	0
10x_human_brain_3k_JE	dummy_random	10x	JE	dummy	graph_conn	0.4768905396681115
10x_human_brain_3k_JE	dummy_solution	10x	JE	dummy	graph_conn	0.9025129631173486
10x_human_brain_3k_JE	dummy_zeros	10x	JE	dummy	graph_conn	0.6681783902196672
10x_lymph_node_lymphoma_14k_JE	baseline_lmds	10x	JE	baseline	graph_conn	0.6624013105800532
10x_lymph_node_lymphoma_14k_JE	baseline_mnn	10x	JE	baseline	graph_conn	0.9836713290058421
10x_lymph_node_lymphoma_14k_JE	baseline_pca	10x	JE	baseline	graph_conn	0
10x_lymph_node_lymphoma_14k_JE	baseline_umap	10x	JE	baseline	graph_conn	0
10x_lymph_node_lymphoma_14k_JE	dummy_random	10x	JE	dummy	graph_conn	0.48418394466355635
10x_lymph_node_lymphoma_14k_JE	dummy_solution	10x	JE	dummy	graph_conn	0
10x_lymph_node_lymphoma_14k_JE	dummy_zeros	10x	JE	dummy	graph_conn	0.25568787068361803
10x_malt_10k_protein_v3_JE	baseline_lmds	10x	JE	baseline	graph_conn	0.6692126304540087
10x_malt_10k_protein_v3_JE	baseline_mnn	10x	JE	baseline	graph_conn	0.9896143140050554
10x_malt_10k_protein_v3_JE	baseline_pca	10x	JE	baseline	graph_conn	0.7751352694178922
10x_malt_10k_protein_v3_JE	baseline_umap	10x	JE	baseline	graph_conn	0.20335638096691022
10x_malt_10k_protein_v3_JE	dummy_random	10x	JE	dummy	graph_conn	0.44818920983482435
10x_malt_10k_protein_v3_JE	dummy_solution	10x	JE	dummy	graph_conn	0
10x_malt_10k_protein_v3_JE	dummy_zeros	10x	JE	dummy	graph_conn	0.24744146418563442
10x_pbmc_10k_protein_v3_JE	baseline_lmds	10x	JE	baseline	graph_conn	0.532325234569549
10x_pbmc_10k_protein_v3_JE	baseline_mnn	10x	JE	baseline	graph_conn	0.9736500615117456
10x_pbmc_10k_protein_v3_JE	baseline_pca	10x	JE	baseline	graph_conn	0.6370586189470655
10x_pbmc_10k_protein_v3_JE	baseline_umap	10x	JE	baseline	graph_conn	0.4047284238164404
10x_pbmc_10k_protein_v3_JE	dummy_random	10x	JE	dummy	graph_conn	0.6964419216722182
10x_pbmc_10k_protein_v3_JE	dummy_solution	10x	JE	dummy	graph_conn	0
10x_pbmc_10k_protein_v3_JE	dummy_zeros	10x	JE	dummy	graph_conn	0.3265903880536039
10x_pbmc_granulocyte_sorted_10k_JE	baseline_lmds	10x	JE	baseline	graph_conn	0.5948293633936914
10x_pbmc_granulocyte_sorted_10k_JE	baseline_mnn	10x	JE	baseline	graph_conn	0.9922728470165573
10x_pbmc_granulocyte_sorted_10k_JE	baseline_pca	10x	JE	baseline	graph_conn	0
10x_pbmc_granulocyte_sorted_10k_JE	baseline_umap	10x	JE	baseline	graph_conn	0
10x_pbmc_granulocyte_sorted_10k_JE	dummy_random	10x	JE	dummy	graph_conn	0.6329004617894192
10x_pbmc_granulocyte_sorted_10k_JE	dummy_solution	10x	JE	dummy	graph_conn	0
10x_pbmc_granulocyte_sorted_10k_JE	dummy_zeros	10x	JE	dummy	graph_conn	0.2970037994087226
10x_pbmc_granulocyte_sorted_3k_JE	baseline_lmds	10x	JE	baseline	graph_conn	0.6029202351540862
10x_pbmc_granulocyte_sorted_3k_JE	baseline_mnn	10x	JE	baseline	graph_conn	0.9003040254054356
10x_pbmc_granulocyte_sorted_3k_JE	baseline_pca	10x	JE	baseline	graph_conn	0
10x_pbmc_granulocyte_sorted_3k_JE	baseline_umap	10x	JE	baseline	graph_conn	0
10x_pbmc_granulocyte_sorted_3k_JE	dummy_random	10x	JE	dummy	graph_conn	0.46184012843172717
10x_pbmc_granulocyte_sorted_3k_JE	dummy_solution	10x	JE	dummy	graph_conn	0.8806556729548847
10x_pbmc_granulocyte_sorted_3k_JE	dummy_zeros	10x	JE	dummy	graph_conn	0.6689965879901597
10x_pbmc_unsorted_10k_JE	baseline_lmds	10x	JE	baseline	graph_conn	0.5406288391064249
10x_pbmc_unsorted_10k_JE	baseline_mnn	10x	JE	baseline	graph_conn	0.9800951494324887
10x_pbmc_unsorted_10k_JE	baseline_pca	10x	JE	baseline	graph_conn	0
10x_pbmc_unsorted_10k_JE	baseline_umap	10x	JE	baseline	graph_conn	0
10x_pbmc_unsorted_10k_JE	dummy_random	10x	JE	dummy	graph_conn	0.3806650444419993
10x_pbmc_unsorted_10k_JE	dummy_solution	10x	JE	dummy	graph_conn	0
10x_pbmc_unsorted_10k_JE	dummy_zeros	10x	JE	dummy	graph_conn	0.22471165324373527
10x_pbmc_unsorted_3k_JE	baseline_lmds	10x	JE	baseline	graph_conn	0.5391458734461765
10x_pbmc_unsorted_3k_JE	baseline_mnn	10x	JE	baseline	graph_conn	0.9609893038076047
10x_pbmc_unsorted_3k_JE	baseline_pca	10x	JE	baseline	graph_conn	0
10x_pbmc_unsorted_3k_JE	baseline_umap	10x	JE	baseline	graph_conn	0
10x_pbmc_unsorted_3k_JE	dummy_random	10x	JE	dummy	graph_conn	0.5524027586614731
10x_pbmc_unsorted_3k_JE	dummy_solution	10x	JE	dummy	graph_conn	0.4791132699648562
10x_pbmc_unsorted_3k_JE	dummy_zeros	10x	JE	dummy	graph_conn	0.8893783651492903
azimuth_ref_JE	baseline_lmds	azimuth	JE	baseline	graph_conn	0.7875857655561898
azimuth_ref_JE	baseline_mnn	azimuth	JE	baseline	graph_conn	0
azimuth_ref_JE	baseline_pca	azimuth	JE	baseline	graph_conn	0
azimuth_ref_JE	baseline_umap	azimuth	JE	baseline	graph_conn	0
azimuth_ref_JE	dummy_random	azimuth	JE	dummy	graph_conn	0.1378923278484921
azimuth_ref_JE	dummy_solution	azimuth	JE	dummy	graph_conn	0
azimuth_ref_JE	dummy_zeros	azimuth	JE	dummy	graph_conn	0.034556203182685555
babel_GM12878_JE	baseline_lmds	babel	JE	baseline	graph_conn	0.9949955575056547
babel_GM12878_JE	baseline_mnn	babel	JE	baseline	graph_conn	0.8775535412313522
babel_GM12878_JE	baseline_pca	babel	JE	baseline	graph_conn	0
babel_GM12878_JE	baseline_umap	babel	JE	baseline	graph_conn	0
babel_GM12878_JE	dummy_random	babel	JE	dummy	graph_conn	0.6009882796666526
babel_GM12878_JE	dummy_solution	babel	JE	dummy	graph_conn	0.9517001831609969
babel_GM12878_JE	dummy_zeros	babel	JE	dummy	graph_conn	0.44552509708357896
dyngen_atac_1_JE	baseline_lmds	dyngen	JE	baseline	graph_conn	0.6558873850624152
dyngen_atac_1_JE	baseline_mnn	dyngen	JE	baseline	graph_conn	0.8260571390338551
dyngen_atac_1_JE	baseline_pca	dyngen	JE	baseline	graph_conn	0.8306164095505726
dyngen_atac_1_JE	baseline_umap	dyngen	JE	baseline	graph_conn	0.5445580279482327
dyngen_atac_1_JE	dummy_random	dyngen	JE	dummy	graph_conn	0.9561851235877731
dyngen_atac_1_JE	dummy_solution	dyngen	JE	dummy	graph_conn	0.4343350346963354
dyngen_atac_1_JE	dummy_zeros	dyngen	JE	dummy	graph_conn	1
dyngen_atac_2_JE	baseline_lmds	dyngen	JE	baseline	graph_conn	0.6681496795330011
dyngen_atac_2_JE	baseline_mnn	dyngen	JE	baseline	graph_conn	0.883769937313029
dyngen_atac_2_JE	baseline_pca	dyngen	JE	baseline	graph_conn	0.6882110155656552
dyngen_atac_2_JE	baseline_umap	dyngen	JE	baseline	graph_conn	0.5623438508442961
dyngen_atac_2_JE	dummy_random	dyngen	JE	dummy	graph_conn	0.7890206201220809
dyngen_atac_2_JE	dummy_solution	dyngen	JE	dummy	graph_conn	0.4462038534062699
dyngen_atac_2_JE	dummy_zeros	dyngen	JE	dummy	graph_conn	1
dyngen_atac_3_JE	baseline_lmds	dyngen	JE	baseline	graph_conn	0.6449895938782896
dyngen_atac_3_JE	baseline_mnn	dyngen	JE	baseline	graph_conn	0.8621438263229309
dyngen_atac_3_JE	baseline_pca	dyngen	JE	baseline	graph_conn	0.7408816040832886
dyngen_atac_3_JE	baseline_umap	dyngen	JE	baseline	graph_conn	0.520163611664484
dyngen_atac_3_JE	dummy_random	dyngen	JE	dummy	graph_conn	0.9119272490704526
dyngen_atac_3_JE	dummy_solution	dyngen	JE	dummy	graph_conn	0.5835455258573489
dyngen_atac_3_JE	dummy_zeros	dyngen	JE	dummy	graph_conn	1
dyngen_citeseq_1_JE	baseline_lmds	dyngen	JE	baseline	graph_conn	0.6672845436496775
dyngen_citeseq_1_JE	baseline_mnn	dyngen	JE	baseline	graph_conn	0.8319641851956093
dyngen_citeseq_1_JE	baseline_pca	dyngen	JE	baseline	graph_conn	0.6672845436496775
dyngen_citeseq_1_JE	baseline_umap	dyngen	JE	baseline	graph_conn	0.6615287251101635
dyngen_citeseq_1_JE	dummy_random	dyngen	JE	dummy	graph_conn	0.9399317804989216
dyngen_citeseq_1_JE	dummy_solution	dyngen	JE	dummy	graph_conn	0.8658400278552882
dyngen_citeseq_1_JE	dummy_zeros	dyngen	JE	dummy	graph_conn	1
dyngen_citeseq_2_JE	baseline_lmds	dyngen	JE	baseline	graph_conn	0.6458717440361474
dyngen_citeseq_2_JE	baseline_mnn	dyngen	JE	baseline	graph_conn	0.8080225676020069
dyngen_citeseq_2_JE	baseline_pca	dyngen	JE	baseline	graph_conn	0.645276933861898
dyngen_citeseq_2_JE	baseline_umap	dyngen	JE	baseline	graph_conn	0.5579241216071907
dyngen_citeseq_2_JE	dummy_random	dyngen	JE	dummy	graph_conn	0.9765262515262516
dyngen_citeseq_2_JE	dummy_solution	dyngen	JE	dummy	graph_conn	0.33271657756348205
dyngen_citeseq_2_JE	dummy_zeros	dyngen	JE	dummy	graph_conn	1
dyngen_citeseq_3_JE	baseline_lmds	dyngen	JE	baseline	graph_conn	0.5856931194992001
dyngen_citeseq_3_JE	baseline_mnn	dyngen	JE	baseline	graph_conn	0.6499098206724231
dyngen_citeseq_3_JE	baseline_pca	dyngen	JE	baseline	graph_conn	0.6476121052204512
dyngen_citeseq_3_JE	baseline_umap	dyngen	JE	baseline	graph_conn	0.4972233797754718
dyngen_citeseq_3_JE	dummy_random	dyngen	JE	dummy	graph_conn	0.8515238247514425
dyngen_citeseq_3_JE	dummy_solution	dyngen	JE	dummy	graph_conn	0.32995850878945004
dyngen_citeseq_3_JE	dummy_zeros	dyngen	JE	dummy	graph_conn	0.8032786885245902
openproblems_bmmc_multiome_JE	baseline_lmds	openproblems	JE	baseline	graph_conn	0.6947895113560635
openproblems_bmmc_multiome_JE	baseline_mnn	openproblems	JE	baseline	graph_conn	0.9131818240181923
openproblems_bmmc_multiome_JE	baseline_pca	openproblems	JE	baseline	graph_conn	0
openproblems_bmmc_multiome_JE	baseline_umap	openproblems	JE	baseline	graph_conn	0
openproblems_bmmc_multiome_JE	dummy_random	openproblems	JE	dummy	graph_conn	0.2008939433951224
openproblems_bmmc_multiome_JE	dummy_solution	openproblems	JE	dummy	graph_conn	0
openproblems_bmmc_multiome_JE	dummy_zeros	openproblems	JE	dummy	graph_conn	0.08330247208268769
totalvispleenlymph_spleen_lymph_111_JE	baseline_lmds	totalvispleenlymph	JE	baseline	graph_conn	0.6047069662297702
totalvispleenlymph_spleen_lymph_111_JE	baseline_mnn	totalvispleenlymph	JE	baseline	graph_conn	0.8784548746092271
totalvispleenlymph_spleen_lymph_111_JE	baseline_pca	totalvispleenlymph	JE	baseline	graph_conn	0.5748921903631014
totalvispleenlymph_spleen_lymph_111_JE	baseline_umap	totalvispleenlymph	JE	baseline	graph_conn	0.34774237052116863
totalvispleenlymph_spleen_lymph_111_JE	dummy_random	totalvispleenlymph	JE	dummy	graph_conn	0.12005290482314343
totalvispleenlymph_spleen_lymph_111_JE	dummy_solution	totalvispleenlymph	JE	dummy	graph_conn	0
totalvispleenlymph_spleen_lymph_111_JE	dummy_zeros	totalvispleenlymph	JE	dummy	graph_conn	0.061195462085698364
totalvispleenlymph_spleen_lymph_206_JE	baseline_lmds	totalvispleenlymph	JE	baseline	graph_conn	0.6383204708925414
totalvispleenlymph_spleen_lymph_206_JE	baseline_mnn	totalvispleenlymph	JE	baseline	graph_conn	0.82305167166279
totalvispleenlymph_spleen_lymph_206_JE	baseline_pca	totalvispleenlymph	JE	baseline	graph_conn	0.5984934572449729
totalvispleenlymph_spleen_lymph_206_JE	baseline_umap	totalvispleenlymph	JE	baseline	graph_conn	0.3623580367183928
totalvispleenlymph_spleen_lymph_206_JE	dummy_random	totalvispleenlymph	JE	dummy	graph_conn	0.12246236135668054
totalvispleenlymph_spleen_lymph_206_JE	dummy_solution	totalvispleenlymph	JE	dummy	graph_conn	0.8131844225338956
totalvispleenlymph_spleen_lymph_206_JE	dummy_zeros	totalvispleenlymph	JE	dummy	graph_conn	0.06841111722334407
10x_5k_pbmc_protein_v3_JE	baseline_lmds	10x	JE	baseline	latent_mixing	-0.007872758768070918
10x_5k_pbmc_protein_v3_JE	baseline_mnn	10x	JE	baseline	latent_mixing	-0.03684159928412743
10x_5k_pbmc_protein_v3_JE	baseline_pca	10x	JE	baseline	latent_mixing	-0.14370463757000454
10x_5k_pbmc_protein_v3_JE	baseline_umap	10x	JE	baseline	latent_mixing	-0.20347287601567532
10x_5k_pbmc_protein_v3_JE	dummy_random	10x	JE	dummy	latent_mixing	-0.0057701701215346745
10x_5k_pbmc_protein_v3_JE	dummy_solution	10x	JE	dummy	latent_mixing	-0.004939788880338522
10x_5k_pbmc_protein_v3_JE	dummy_zeros	10x	JE	dummy	latent_mixing	-2.3425394411479448e-4
10x_5k_pbmc_protein_v3_nextgem_JE	baseline_lmds	10x	JE	baseline	latent_mixing	-0.02005479657303105
10x_5k_pbmc_protein_v3_nextgem_JE	baseline_mnn	10x	JE	baseline	latent_mixing	-0.042958668280040815
10x_5k_pbmc_protein_v3_nextgem_JE	baseline_pca	10x	JE	baseline	latent_mixing	-0.14450779675684194
10x_5k_pbmc_protein_v3_nextgem_JE	baseline_umap	10x	JE	baseline	latent_mixing	-0.14867015123944186
10x_5k_pbmc_protein_v3_nextgem_JE	dummy_random	10x	JE	dummy	latent_mixing	-0.005598104099548573
10x_5k_pbmc_protein_v3_nextgem_JE	dummy_solution	10x	JE	dummy	latent_mixing	-0.005058119708292234
10x_5k_pbmc_protein_v3_nextgem_JE	dummy_zeros	10x	JE	dummy	latent_mixing	-7.347756298827094e-4
10x_e18_mouse_brain_fresh_5k_JE	baseline_lmds	10x	JE	baseline	latent_mixing	-0.0018235226609302666
10x_e18_mouse_brain_fresh_5k_JE	baseline_mnn	10x	JE	baseline	latent_mixing	-0.015460245698508011
10x_e18_mouse_brain_fresh_5k_JE	baseline_pca	10x	JE	baseline	latent_mixing	-1
10x_e18_mouse_brain_fresh_5k_JE	baseline_umap	10x	JE	baseline	latent_mixing	-1
10x_e18_mouse_brain_fresh_5k_JE	dummy_random	10x	JE	dummy	latent_mixing	-0.0050182000563001525
10x_e18_mouse_brain_fresh_5k_JE	dummy_solution	10x	JE	dummy	latent_mixing	-0.004745747403264627
10x_e18_mouse_brain_fresh_5k_JE	dummy_zeros	10x	JE	dummy	latent_mixing	-0.0026750691042340515
10x_human_brain_3k_JE	baseline_lmds	10x	JE	baseline	latent_mixing	-0.030594047021309148
10x_human_brain_3k_JE	baseline_mnn	10x	JE	baseline	latent_mixing	-0.013988537209545295
10x_human_brain_3k_JE	baseline_pca	10x	JE	baseline	latent_mixing	-1
10x_human_brain_3k_JE	baseline_umap	10x	JE	baseline	latent_mixing	-1
10x_human_brain_3k_JE	dummy_random	10x	JE	dummy	latent_mixing	-0.0046907017979848165
10x_human_brain_3k_JE	dummy_solution	10x	JE	dummy	latent_mixing	-0.004716322286939637
10x_human_brain_3k_JE	dummy_zeros	10x	JE	dummy	latent_mixing	-7.720235022919995e-4
10x_lymph_node_lymphoma_14k_JE	baseline_lmds	10x	JE	baseline	latent_mixing	-0.0018954620434957186
10x_lymph_node_lymphoma_14k_JE	baseline_mnn	10x	JE	baseline	latent_mixing	-0.03878273801518378
10x_lymph_node_lymphoma_14k_JE	baseline_pca	10x	JE	baseline	latent_mixing	-1
10x_lymph_node_lymphoma_14k_JE	baseline_umap	10x	JE	baseline	latent_mixing	-1
10x_lymph_node_lymphoma_14k_JE	dummy_random	10x	JE	dummy	latent_mixing	-0.005223466000271666
10x_lymph_node_lymphoma_14k_JE	dummy_solution	10x	JE	dummy	latent_mixing	-1
10x_lymph_node_lymphoma_14k_JE	dummy_zeros	10x	JE	dummy	latent_mixing	-0.007471483572227021
10x_malt_10k_protein_v3_JE	baseline_lmds	10x	JE	baseline	latent_mixing	-0.01774729362814065
10x_malt_10k_protein_v3_JE	baseline_mnn	10x	JE	baseline	latent_mixing	-0.06818141567326842
10x_malt_10k_protein_v3_JE	baseline_pca	10x	JE	baseline	latent_mixing	-0.24241550977590742
10x_malt_10k_protein_v3_JE	baseline_umap	10x	JE	baseline	latent_mixing	-0.3302905232663367
10x_malt_10k_protein_v3_JE	dummy_random	10x	JE	dummy	latent_mixing	-0.004613806516533343
10x_malt_10k_protein_v3_JE	dummy_solution	10x	JE	dummy	latent_mixing	-1
10x_malt_10k_protein_v3_JE	dummy_zeros	10x	JE	dummy	latent_mixing	-0.009339106244629953
10x_pbmc_10k_protein_v3_JE	baseline_lmds	10x	JE	baseline	latent_mixing	-0.0055991054712639056
10x_pbmc_10k_protein_v3_JE	baseline_mnn	10x	JE	baseline	latent_mixing	-0.03328966666622496
10x_pbmc_10k_protein_v3_JE	baseline_pca	10x	JE	baseline	latent_mixing	-0.20692647142788037
10x_pbmc_10k_protein_v3_JE	baseline_umap	10x	JE	baseline	latent_mixing	-0.22670896916701885
10x_pbmc_10k_protein_v3_JE	dummy_random	10x	JE	dummy	latent_mixing	-0.004911507201568548
10x_pbmc_10k_protein_v3_JE	dummy_solution	10x	JE	dummy	latent_mixing	-1
10x_pbmc_10k_protein_v3_JE	dummy_zeros	10x	JE	dummy	latent_mixing	-0.007889862585863877
10x_pbmc_granulocyte_sorted_10k_JE	baseline_lmds	10x	JE	baseline	latent_mixing	-0.0032014043647680805
10x_pbmc_granulocyte_sorted_10k_JE	baseline_mnn	10x	JE	baseline	latent_mixing	-0.018368695270108745
10x_pbmc_granulocyte_sorted_10k_JE	baseline_pca	10x	JE	baseline	latent_mixing	-1
10x_pbmc_granulocyte_sorted_10k_JE	baseline_umap	10x	JE	baseline	latent_mixing	-1
10x_pbmc_granulocyte_sorted_10k_JE	dummy_random	10x	JE	dummy	latent_mixing	-0.004833880951739312
10x_pbmc_granulocyte_sorted_10k_JE	dummy_solution	10x	JE	dummy	latent_mixing	-1
10x_pbmc_granulocyte_sorted_10k_JE	dummy_zeros	10x	JE	dummy	latent_mixing	-3.748382182268677e-4
10x_pbmc_granulocyte_sorted_3k_JE	baseline_lmds	10x	JE	baseline	latent_mixing	-0.017713190809034905
10x_pbmc_granulocyte_sorted_3k_JE	baseline_mnn	10x	JE	baseline	latent_mixing	-0.032762987054796515
10x_pbmc_granulocyte_sorted_3k_JE	baseline_pca	10x	JE	baseline	latent_mixing	-1
10x_pbmc_granulocyte_sorted_3k_JE	baseline_umap	10x	JE	baseline	latent_mixing	-1
10x_pbmc_granulocyte_sorted_3k_JE	dummy_random	10x	JE	dummy	latent_mixing	-0.0048594744456914455
10x_pbmc_granulocyte_sorted_3k_JE	dummy_solution	10x	JE	dummy	latent_mixing	-0.0028593235616711505
10x_pbmc_granulocyte_sorted_3k_JE	dummy_zeros	10x	JE	dummy	latent_mixing	-4.9771495722127086e-5
10x_pbmc_unsorted_10k_JE	baseline_lmds	10x	JE	baseline	latent_mixing	-0.0027503525670800368
10x_pbmc_unsorted_10k_JE	baseline_mnn	10x	JE	baseline	latent_mixing	-0.042513176444754955
10x_pbmc_unsorted_10k_JE	baseline_pca	10x	JE	baseline	latent_mixing	-1
10x_pbmc_unsorted_10k_JE	baseline_umap	10x	JE	baseline	latent_mixing	-1
10x_pbmc_unsorted_10k_JE	dummy_random	10x	JE	dummy	latent_mixing	-0.0051522196825662114
10x_pbmc_unsorted_10k_JE	dummy_solution	10x	JE	dummy	latent_mixing	-1
10x_pbmc_unsorted_10k_JE	dummy_zeros	10x	JE	dummy	latent_mixing	-0.0017662546286913506
10x_pbmc_unsorted_3k_JE	baseline_lmds	10x	JE	baseline	latent_mixing	-0.008470910430370687
10x_pbmc_unsorted_3k_JE	baseline_mnn	10x	JE	baseline	latent_mixing	-0.022653420711286752
10x_pbmc_unsorted_3k_JE	baseline_pca	10x	JE	baseline	latent_mixing	-1
10x_pbmc_unsorted_3k_JE	baseline_umap	10x	JE	baseline	latent_mixing	-1
10x_pbmc_unsorted_3k_JE	dummy_random	10x	JE	dummy	latent_mixing	-0.004431494583465296
10x_pbmc_unsorted_3k_JE	dummy_solution	10x	JE	dummy	latent_mixing	-0.003426098495628147
10x_pbmc_unsorted_3k_JE	dummy_zeros	10x	JE	dummy	latent_mixing	-7.730871872905627e-4
azimuth_ref_JE	baseline_lmds	azimuth	JE	baseline	latent_mixing	-1
azimuth_ref_JE	baseline_mnn	azimuth	JE	baseline	latent_mixing	-1
azimuth_ref_JE	baseline_pca	azimuth	JE	baseline	latent_mixing	-1
azimuth_ref_JE	baseline_umap	azimuth	JE	baseline	latent_mixing	-1
azimuth_ref_JE	dummy_random	azimuth	JE	dummy	latent_mixing	-1
azimuth_ref_JE	dummy_solution	azimuth	JE	dummy	latent_mixing	-1
azimuth_ref_JE	dummy_zeros	azimuth	JE	dummy	latent_mixing	-1
babel_GM12878_JE	baseline_lmds	babel	JE	baseline	latent_mixing	-0.015208811709371196
babel_GM12878_JE	baseline_mnn	babel	JE	baseline	latent_mixing	-0.06875086896792773
babel_GM12878_JE	baseline_pca	babel	JE	baseline	latent_mixing	-1
babel_GM12878_JE	baseline_umap	babel	JE	baseline	latent_mixing	-1
babel_GM12878_JE	dummy_random	babel	JE	dummy	latent_mixing	-0.005247380995261152
babel_GM12878_JE	dummy_solution	babel	JE	dummy	latent_mixing	-0.033032422275241544
babel_GM12878_JE	dummy_zeros	babel	JE	dummy	latent_mixing	-0.603330127492113
dyngen_atac_1_JE	baseline_lmds	dyngen	JE	baseline	latent_mixing	-0.01836856575669715
dyngen_atac_1_JE	baseline_mnn	dyngen	JE	baseline	latent_mixing	-0.03341995931524135
dyngen_atac_1_JE	baseline_pca	dyngen	JE	baseline	latent_mixing	-0.019455210546673506
dyngen_atac_1_JE	baseline_umap	dyngen	JE	baseline	latent_mixing	-0.046217113194380204
dyngen_atac_1_JE	dummy_random	dyngen	JE	dummy	latent_mixing	-0.005015054506984033
dyngen_atac_1_JE	dummy_solution	dyngen	JE	dummy	latent_mixing	-0.0031360865150273994
dyngen_atac_1_JE	dummy_zeros	dyngen	JE	dummy	latent_mixing	-0.35817301079136743
dyngen_atac_2_JE	baseline_lmds	dyngen	JE	baseline	latent_mixing	-0.008801788945184684
dyngen_atac_2_JE	baseline_mnn	dyngen	JE	baseline	latent_mixing	-0.1433441133439063
dyngen_atac_2_JE	baseline_pca	dyngen	JE	baseline	latent_mixing	-0.008292274496203463
dyngen_atac_2_JE	baseline_umap	dyngen	JE	baseline	latent_mixing	-0.006837982527324451
dyngen_atac_2_JE	dummy_random	dyngen	JE	dummy	latent_mixing	-0.004234267362245381
dyngen_atac_2_JE	dummy_solution	dyngen	JE	dummy	latent_mixing	-0.021488948877633328
dyngen_atac_2_JE	dummy_zeros	dyngen	JE	dummy	latent_mixing	-0.3594128119526247
dyngen_atac_3_JE	baseline_lmds	dyngen	JE	baseline	latent_mixing	-0.013968558234945257
dyngen_atac_3_JE	baseline_mnn	dyngen	JE	baseline	latent_mixing	-0.014428995607579168
